00:02:47,dataset downloaded from db
00:00:01,Dataset was downloaded 0 days ago.
00:00:09,Cluster analysis done, found 303 clusters/
00:00:01,Dataset was downloaded 0 days ago.
00:26:40, iterate for Zeughofstraße (Lausitzer Park) (9716849) 2020-01-31 to 2020-04-12)
00:12:54,Supervised learning
00:00:01,Dataset was downloaded 0 days ago.
00:00:09,Cluster analysis done, found 303 clusters/
00:53:13,Fitting model
00:03:11,Tested model score
00:03:04,Tested model score
